filename,width,height,class,xmin,ymin,xmax,ymax
000000035991.jpg,640,426,checkerboard,447,7,640,254
000000033424.jpg,480,640,checkerboard,363,317,480,478
000000007312.jpg,640,480,checkerboard,209,285,406,468
000000040453.jpg,640,427,checkerboard,208,206,461,427
background0684.jpg,333,500,checkerboard,199,273,327,379
000000012032.jpg,640,420,checkerboard,465,196,640,340
000000032245.jpg,640,512,checkerboard,545,117,640,249
background0235.jpg,1280,960,checkerboard,936,284,1123,460
000000015808.jpg,427,640,checkerboard,250,426,427,627
000000023340.jpg,640,640,checkerboard,321,25,488,192
000000025324.jpg,640,480,checkerboard,133,5,347,206
background1392.jpg,500,341,checkerboard,96,131,235,263
background0792.jpg,500,375,checkerboard,90,186,255,351
background0889.jpg,500,333,checkerboard,229,101,411,243
background1134.jpg,500,332,checkerboard,235,213,478,332
000000012024.jpg,612,612,checkerboard,527,225,612,394
000000039829.jpg,640,480,checkerboard,278,122,393,216
000000027694.jpg,640,480,checkerboard,497,154,620,291
background0812.jpg,500,375,checkerboard,32,73,259,300
000000007578.jpg,640,427,checkerboard,93,204,245,356
000000033865.jpg,640,427,checkerboard,342,334,499,427
000000030765.jpg,480,640,checkerboard,290,66,413,189
background0146.jpg,500,327,checkerboard,42,20,160,112
background0275.jpg,500,381,checkerboard,223,14,479,270
background0017.jpg,377,500,checkerboard,140,264,269,393
background1066.jpg,500,412,checkerboard,210,6,444,220
background0466.jpg,375,500,checkerboard,136,312,287,457
000000019997.jpg,426,640,checkerboard,61,410,209,529
000000036176.jpg,640,480,checkerboard,207,142,408,343
background2775.jpg,500,375,checkerboard,122,207,274,375
000000006173.jpg,640,427,checkerboard,388,295,506,417
000000014789.jpg,640,427,checkerboard,229,141,344,235
000000028945.jpg,640,480,checkerboard,145,150,361,366
000000003853.jpg,480,640,checkerboard,29,391,263,607
000000012403.jpg,500,375,checkerboard,196,63,403,270
background0606.jpg,500,275,checkerboard,57,7,129,115
000000022920.jpg,640,426,checkerboard,266,320,431,426
background1170.jpg,600,400,checkerboard,462,108,600,282
000000008537.jpg,640,417,checkerboard,368,222,529,383
background0763.jpg,500,375,checkerboard,146,120,283,257
000000030076.jpg,640,427,checkerboard,223,152,449,336
background0314.jpg,375,500,checkerboard,20,394,149,500
000000037597.jpg,426,640,checkerboard,78,431,334,640
background1635.jpg,534,331,checkerboard,407,245,534,331
background0375.jpg,500,375,checkerboard,12,181,149,318
000000015308.jpg,640,478,checkerboard,337,26,521,243
background1166.jpg,477,280,checkerboard,184,133,427,280
000000018120.jpg,375,500,checkerboard,76,415,209,500
000000031336.jpg,640,480,checkerboard,294,215,504,425
000000008970.jpg,640,480,checkerboard,104,365,258,480
000000032127.jpg,640,480,checkerboard,38,112,170,244
background2684.JPG,512,384,checkerboard,186,2,314,130
000000024742.jpg,426,640,checkerboard,343,395,426,595
000000018374.jpg,640,480,checkerboard,485,390,640,480
000000038908.jpg,640,427,checkerboard,140,45,367,272
000000004878.jpg,581,640,checkerboard,108,179,283,354
000000017516.jpg,640,428,checkerboard,7,29,217,239
000000022685.jpg,640,480,checkerboard,180,332,334,480
000000018177.jpg,375,500,checkerboard,234,392,375,500
000000015077.jpg,640,426,checkerboard,525,226,640,384
000000039023.jpg,640,424,checkerboard,185,278,333,397
000000003990.jpg,424,640,checkerboard,115,462,385,640
000000010700.jpg,640,480,checkerboard,472,293,608,429
background0743.jpg,432,288,checkerboard,297,161,432,288
000000035662.jpg,480,640,checkerboard,312,355,430,447
000000009308.jpg,480,640,checkerboard,230,329,367,466
000000016790.jpg,640,428,checkerboard,421,28,617,224
background0844.jpg,500,375,checkerboard,399,124,500,271
000000037924.jpg,640,481,checkerboard,317,105,537,325
000000023319.jpg,640,480,checkerboard,366,294,588,480
background0259.jpg,500,332,checkerboard,172,20,419,267
000000029040.jpg,640,427,checkerboard,498,111,640,269
background2296.jpg,500,411,checkerboard,382,313,500,411
000000012253.jpg,640,512,checkerboard,4,334,143,466
000000026419.jpg,500,375,checkerboard,66,272,205,375
background1150.jpg,353,323,checkerboard,176,182,314,320
background1247.jpg,500,375,checkerboard,109,114,250,246
000000003445.jpg,500,333,checkerboard,329,198,500,333
000000041207.jpg,375,500,checkerboard,256,249,375,370
background0101.jpg,350,240,checkerboard,264,64,344,177
background0726.jpg,500,475,checkerboard,309,307,500,475
000000012393.jpg,480,640,checkerboard,228,227,376,375
background0050.jpg,500,375,checkerboard,152,198,407,375
background0596.jpg,500,333,checkerboard,340,152,490,273
000000019808.jpg,640,480,checkerboard,474,112,640,305
000000025092.jpg,640,427,checkerboard,34,232,253,427
000000035836.jpg,480,640,checkerboard,285,440,458,621
000000015493.jpg,480,640,checkerboard,148,566,263,640
000000028419.jpg,640,427,checkerboard,444,136,640,402
000000034560.jpg,427,640,checkerboard,214,176,343,305
background1129.jpg,543,305,checkerboard,353,20,543,220
000000019323.jpg,640,480,checkerboard,319,307,399,420
000000008424.jpg,640,480,checkerboard,525,229,640,361
000000028834.jpg,640,480,checkerboard,23,194,278,449
background0944.jpg,333,500,checkerboard,120,237,316,433
background0087.jpg,316,356,checkerboard,57,7,295,245
background1735.jpg,500,300,checkerboard,31,13,142,78
000000021898.jpg,500,333,checkerboard,25,14,166,155
000000018569.jpg,640,241,checkerboard,64,4,276,216
000000029428.jpg,640,480,checkerboard,190,75,327,212
000000015841.jpg,640,480,checkerboard,354,164,490,300
000000008233.jpg,640,480,checkerboard,437,162,640,367
000000017329.jpg,640,426,checkerboard,370,155,543,328
000000040965.jpg,640,427,checkerboard,489,246,640,427
000000004336.jpg,640,425,checkerboard,216,76,358,218
background0010.jpg,377,500,checkerboard,207,187,377,397
background0046.jpg,500,375,checkerboard,59,76,269,291
000000026689.jpg,500,375,checkerboard,280,212,473,375
000000005685.jpg,640,512,checkerboard,351,120,540,350
000000022349.jpg,500,333,checkerboard,371,243,500,333
background0129.jpg,375,500,checkerboard,110,167,331,388
000000029440.jpg,480,640,checkerboard,29,354,233,547
background0856.jpg,500,333,checkerboard,36,93,302,333
000000028200.jpg,640,480,checkerboard,441,193,640,377
background0310.jpg,500,375,checkerboard,373,200,500,370
000000034448.jpg,640,480,checkerboard,457,334,587,464
background2438.jpg,448,336,checkerboard,12,16,250,254
background1838.jpg,500,374,checkerboard,45,108,282,345
000000032381.jpg,640,427,checkerboard,124,12,379,267
000000024303.jpg,429,640,checkerboard,312,433,429,640
000000037997.jpg,477,640,checkerboard,213,122,449,358
background1383.jpg,500,389,checkerboard,24,177,206,359
000000003581.jpg,640,480,checkerboard,351,150,469,272
000000002981.jpg,334,500,checkerboard,67,253,169,370
background1125.jpg,500,375,checkerboard,372,78,500,222
000000022745.jpg,640,427,checkerboard,134,20,298,138
000000015777.jpg,480,640,checkerboard,28,404,210,586
000000036044.jpg,640,480,checkerboard,460,328,601,460
000000020048.jpg,640,427,checkerboard,479,121,640,346
000000015328.jpg,640,480,checkerboard,400,240,528,368
background0803.jpg,450,252,checkerboard,215,64,449,252
000000022260.jpg,640,480,checkerboard,108,194,301,387
000000006969.jpg,426,640,checkerboard,96,284,219,421
000000016649.jpg,480,640,checkerboard,298,236,440,378
background0137.jpg,500,375,checkerboard,389,90,500,230
background0371.jpg,510,680,checkerboard,263,484,501,680
000000005433.jpg,640,426,checkerboard,16,19,139,142
background0387.jpg,453,500,checkerboard,296,98,453,320
background1178.jpg,500,375,checkerboard,247,229,389,374
background1692.jpg,500,375,checkerboard,241,32,463,254
000000010064.jpg,640,480,checkerboard,35,287,146,352
000000018528.jpg,478,640,checkerboard,352,17,478,154
000000011521.jpg,375,500,checkerboard,173,131,375,369
background2355.jpg,500,333,checkerboard,217,21,365,159
background1755.jpg,500,375,checkerboard,109,110,279,280
000000009529.jpg,361,640,checkerboard,266,80,361,254
000000016012.jpg,640,480,checkerboard,41,78,251,288
000000019189.jpg,640,480,checkerboard,235,0,488,253
000000018900.jpg,640,427,checkerboard,286,303,470,427
000000025108.jpg,640,478,checkerboard,496,51,640,239
background0576.jpg,500,408,checkerboard,397,219,500,364
000000004165.jpg,640,427,checkerboard,338,130,478,270
000000014909.jpg,500,375,checkerboard,369,84,500,294
000000019561.jpg,640,480,checkerboard,135,118,345,328
background0820.jpg,500,375,checkerboard,7,105,178,252
000000004677.jpg,427,640,checkerboard,325,222,427,295
000000017185.jpg,500,363,checkerboard,131,246,351,363
000000041069.jpg,427,640,checkerboard,279,498,427,640
000000029950.jpg,640,480,checkerboard,246,213,404,371
000000029093.jpg,500,332,checkerboard,21,221,191,332
background2211.jpg,347,500,checkerboard,124,76,347,331
000000035203.jpg,427,640,checkerboard,87,339,236,469
background1802.jpg,375,500,checkerboard,292,419,375,500
000000032891.jpg,427,640,checkerboard,39,186,300,452
background0881.jpg,500,375,checkerboard,12,10,232,230
000000035073.jpg,640,484,checkerboard,434,15,640,219
background1834.jpg,500,375,checkerboard,205,161,393,349
000000003065.jpg,480,640,checkerboard,69,193,197,321
000000008590.jpg,640,480,checkerboard,385,114,590,319
000000005969.jpg,480,640,checkerboard,310,201,468,359
000000027027.jpg,500,351,checkerboard,124,45,254,175
background2046.jpg,500,385,checkerboard,45,214,218,385
background2903.jpg,500,375,checkerboard,173,270,314,375
000000029785.jpg,640,426,checkerboard,458,236,640,426
000000004053.jpg,423,282,checkerboard,134,84,274,224
000000032216.jpg,500,344,checkerboard,18,36,276,294
000000041215.jpg,640,426,checkerboard,525,14,640,146
000000020081.jpg,640,441,checkerboard,261,27,379,119
000000003004.jpg,427,640,checkerboard,195,273,318,429
000000015361.jpg,354,500,checkerboard,212,30,354,195
background0655.jpg,180,147,checkerboard,3,43,121,147
000000009139.jpg,333,500,checkerboard,141,16,313,190
000000003469.jpg,640,427,checkerboard,410,33,640,273
000000018865.jpg,640,371,checkerboard,139,115,269,245
000000020020.jpg,640,426,checkerboard,362,106,545,250
000000025894.jpg,427,640,checkerboard,58,413,239,601
background0852.jpg,500,350,checkerboard,360,33,500,180
000000020288.jpg,480,640,checkerboard,12,262,278,528
background1643.jpg,500,375,checkerboard,12,229,176,347
000000034978.jpg,457,640,checkerboard,139,146,321,328
000000036369.jpg,375,500,checkerboard,74,249,232,407
000000032184.jpg,640,378,checkerboard,181,19,424,262
background0174.jpg,500,375,checkerboard,246,272,387,375
000000006108.jpg,640,427,checkerboard,69,153,305,389
000000010228.jpg,480,640,checkerboard,223,38,360,175
000000037981.jpg,500,333,checkerboard,135,217,309,333
000000018016.jpg,640,432,checkerboard,477,279,640,432
000000031862.jpg,500,375,checkerboard,333,80,475,225
background2483.jpg,500,375,checkerboard,352,226,500,375
000000004778.jpg,500,332,checkerboard,213,224,390,332
background0643.jpg,334,500,checkerboard,215,359,334,500
000000041203.jpg,640,428,checkerboard,368,302,565,428
000000004177.jpg,612,612,checkerboard,267,425,479,612
000000019853.jpg,640,341,checkerboard,343,221,494,341
background0009.jpg,333,500,checkerboard,74,332,321,500
background0383.jpg,375,500,checkerboard,291,104,375,254
background0125.jpg,216,150,checkerboard,98,16,216,132
background1174.jpg,500,375,checkerboard,232,4,480,252
000000003327.jpg,480,640,checkerboard,274,281,388,405
000000040168.jpg,640,480,checkerboard,511,20,640,213
background0399.jpg,500,281,checkerboard,258,178,430,281
000000022073.jpg,640,451,checkerboard,51,287,221,451
background2899.jpg,500,375,checkerboard,205,121,353,240
000000038260.jpg,640,427,checkerboard,102,136,312,351
background0580.jpg,500,375,checkerboard,337,247,500,375
000000025303.jpg,640,596,checkerboard,527,149,640,343
background1371.jpg,333,500,checkerboard,128,17,274,155
background1113.jpg,375,500,checkerboard,218,254,375,430
background0771.jpg,500,375,checkerboard,273,61,414,202
background0868.jpg,330,330,checkerboard,78,168,321,330
background0322.jpg,333,500,checkerboard,50,222,190,338
000000013007.jpg,640,480,checkerboard,530,94,640,309
000000020272.jpg,425,640,checkerboard,61,420,284,640
000000021341.jpg,500,375,checkerboard,376,157,500,293
000000023408.jpg,427,640,checkerboard,308,228,427,404
000000023181.jpg,640,232,checkerboard,388,47,529,179
background0267.jpg,400,300,checkerboard,131,1,249,195
000000002465.jpg,640,480,checkerboard,365,258,515,408
background1058.jpg,500,333,checkerboard,22,216,152,333
background0458.jpg,500,333,checkerboard,134,169,271,306
000000040097.jpg,640,395,checkerboard,260,86,467,293
000000026508.jpg,640,429,checkerboard,517,196,640,328
background2576.jpg,375,500,checkerboard,280,136,375,258
background0738.JPG,325,432,checkerboard,155,308,292,432
000000030908.jpg,640,426,checkerboard,378,281,640,426
000000039936.jpg,480,640,checkerboard,52,300,181,429
background0062.jpg,500,332,checkerboard,244,186,398,332
000000021682.jpg,640,478,checkerboard,21,169,205,386
000000007236.jpg,640,427,checkerboard,386,74,532,212
000000018353.jpg,480,640,checkerboard,316,467,480,640
000000039260.jpg,500,193,checkerboard,255,69,415,193
background1580.jpg,333,500,checkerboard,138,197,333,358
000000018544.jpg,480,640,checkerboard,4,225,214,440
background0531.jpg,500,334,checkerboard,232,178,380,326
000000007039.jpg,640,427,checkerboard,252,131,367,225
background0819.jpg,334,500,checkerboard,115,164,289,338
background0722.jpg,500,375,checkerboard,52,162,286,375
background0815.jpg,500,375,checkerboard,53,118,235,311
background2846.jpg,500,333,checkerboard,265,205,404,320
000000009793.jpg,640,427,checkerboard,191,197,320,326
background0149.jpg,500,334,checkerboard,58,219,219,334
background0876.jpg,334,500,checkerboard,189,36,334,284
background0391.jpg,531,411,checkerboard,118,200,345,411
background1858.jpg,500,333,checkerboard,197,79,371,253
background0618.jpg,500,365,checkerboard,0,66,200,266
000000026890.jpg,640,635,checkerboard,277,131,400,254
background1409.jpg,500,375,checkerboard,141,102,259,194
000000037568.jpg,480,640,checkerboard,80,553,208,640
background2830.jpg,500,375,checkerboard,46,160,290,375
000000028023.jpg,640,480,checkerboard,175,72,401,301
background0679.jpg,500,375,checkerboard,217,180,428,341
000000002701.jpg,640,480,checkerboard,428,272,640,480
000000017786.jpg,427,640,checkerboard,84,91,251,258
000000022248.jpg,500,396,checkerboard,218,134,476,392
background0564.jpg,600,400,checkerboard,61,102,191,232
000000014489.jpg,375,500,checkerboard,244,13,375,217
000000024011.jpg,640,433,checkerboard,231,199,379,318
background0755.jpg,500,340,checkerboard,148,115,388,340
000000023220.jpg,389,640,checkerboard,27,20,274,267
000000002953.jpg,640,251,checkerboard,129,140,265,251
000000003104.jpg,640,424,checkerboard,473,3,640,182
000000018500.jpg,640,480,checkerboard,278,336,489,480
000000023090.jpg,480,640,checkerboard,295,287,480,508
background0367.jpg,375,500,checkerboard,221,173,375,355
000000023841.jpg,640,512,checkerboard,20,349,135,443
000000038607.jpg,640,480,checkerboard,35,256,172,393
000000017473.jpg,480,640,checkerboard,28,187,161,327
background0251.jpg,500,375,checkerboard,139,138,300,299
000000036637.jpg,640,341,checkerboard,159,155,370,316
background1042.jpg,500,333,checkerboard,224,49,480,305
background0988.jpg,500,333,checkerboard,225,124,459,333
background0442.jpg,500,333,checkerboard,399,151,500,304
000000038089.jpg,640,427,checkerboard,456,197,604,345
000000011797.jpg,456,640,checkerboard,103,298,244,439
000000015436.jpg,640,346,checkerboard,317,230,445,346
background0911.jpg,500,375,checkerboard,333,106,451,198
000000003900.jpg,640,426,checkerboard,86,284,219,424
000000016954.jpg,360,640,checkerboard,197,335,360,571
background1438.jpg,500,375,checkerboard,71,88,223,240
000000039845.jpg,640,413,checkerboard,325,184,512,360
000000003636.jpg,640,480,checkerboard,10,326,82,434
000000014753.jpg,640,480,checkerboard,307,242,541,458
background2410.jpg,500,333,checkerboard,199,133,362,327
000000003057.jpg,429,500,checkerboard,197,37,407,252
background1907.jpg,500,374,checkerboard,369,81,500,291
000000022573.jpg,400,500,checkerboard,66,372,170,500
000000006736.jpg,640,425,checkerboard,157,54,423,320
000000034032.jpg,640,480,checkerboard,222,206,374,406
background1231.jpg,500,333,checkerboard,334,111,500,293
000000040400.jpg,500,375,checkerboard,123,177,334,375
000000038311.jpg,612,612,checkerboard,213,128,468,383
background0631.jpg,500,405,checkerboard,356,302,471,405
000000020503.jpg,640,480,checkerboard,352,232,491,347
background2596.jpg,500,333,checkerboard,155,127,304,257
background0029.jpg,500,487,checkerboard,234,140,446,352
000000025928.jpg,640,480,checkerboard,395,306,592,480
000000009224.jpg,640,480,checkerboard,210,28,476,294
background1450.jpg,461,500,checkerboard,117,312,331,500
000000024461.jpg,500,375,checkerboard,305,76,487,258
background0947.jpg,332,500,checkerboard,96,376,283,500
background1738.jpg,500,375,checkerboard,283,58,443,218
000000004536.jpg,640,427,checkerboard,0,229,182,371
000000028352.jpg,375,500,checkerboard,65,167,308,403
000000009970.jpg,640,427,checkerboard,562,79,640,200
background0326.jpg,333,500,checkerboard,159,285,309,406
background1117.jpg,500,346,checkerboard,4,168,247,346
000000007273.jpg,352,288,checkerboard,22,115,159,252
000000011245.jpg,640,426,checkerboard,442,345,593,426
000000002362.jpg,427,640,checkerboard,174,263,302,369
000000029485.jpg,640,425,checkerboard,120,36,308,224
background0355.jpg,500,375,checkerboard,293,155,441,293
background1146.jpg,500,130,checkerboard,258,18,398,130
background1660.jpg,375,500,checkerboard,259,135,375,256
000000018100.jpg,640,478,checkerboard,286,379,400,478
000000037400.jpg,640,480,checkerboard,24,289,200,465
background0430.jpg,500,375,checkerboard,228,215,386,373
000000031200.jpg,640,426,checkerboard,66,174,224,332
000000012324.jpg,640,426,checkerboard,178,85,330,285
000000029111.jpg,500,375,checkerboard,223,114,394,261
background0527.jpg,780,594,checkerboard,114,426,282,594
000000017264.jpg,612,612,checkerboard,538,303,612,450
background0718.jpg,500,355,checkerboard,134,73,336,250
background1091.jpg,500,332,checkerboard,338,166,500,332
000000017991.jpg,640,480,checkerboard,422,200,640,429
000000006425.jpg,640,480,checkerboard,415,22,576,183
background0042.jpg,500,375,checkerboard,188,27,443,282
000000012127.jpg,480,640,checkerboard,246,535,407,640
background0779.jpg,500,405,checkerboard,391,213,500,405
000000033570.jpg,640,427,checkerboard,417,205,640,427
000000010189.jpg,640,480,checkerboard,227,35,331,108
000000029864.jpg,640,457,checkerboard,560,256,640,385
000000034135.jpg,500,398,checkerboard,376,133,500,340
background0734.jpg,500,375,checkerboard,199,249,313,363
000000025136.jpg,478,640,checkerboard,138,165,286,303
000000030047.jpg,500,375,checkerboard,351,206,482,349
000000013600.jpg,640,546,checkerboard,81,359,241,519
000000011898.jpg,426,640,checkerboard,18,380,148,510
000000020448.jpg,640,480,checkerboard,117,353,250,480
000000025197.jpg,640,480,checkerboard,222,41,453,275
background0346.jpg,324,500,checkerboard,97,139,169,247
000000018540.jpg,640,424,checkerboard,126,220,287,381
000000021611.jpg,640,480,checkerboard,289,260,491,437
background1198.jpg,500,400,checkerboard,244,186,355,251
background0239.jpg,500,313,checkerboard,343,120,500,313
background2260.jpg,500,375,checkerboard,139,142,353,343
000000014794.jpg,375,500,checkerboard,7,127,135,233
000000038100.jpg,640,480,checkerboard,90,210,333,446
000000007186.jpg,640,480,checkerboard,453,80,640,289
000000003098.jpg,640,479,checkerboard,122,91,255,231
000000028501.jpg,375,500,checkerboard,23,167,151,295
background0611.jpg,500,375,checkerboard,292,120,396,193
000000004200.jpg,375,500,checkerboard,29,11,281,263
background1014.jpg,500,494,checkerboard,168,20,390,242
000000002945.jpg,640,427,checkerboard,61,205,213,357
000000011517.jpg,640,480,checkerboard,76,221,257,409
background0672.jpg,500,375,checkerboard,359,95,473,209
000000028753.jpg,427,640,checkerboard,53,339,185,471
000000029877.jpg,640,429,checkerboard,204,241,408,429
background2138.jpg,500,375,checkerboard,326,81,496,251
000000026700.jpg,640,480,checkerboard,254,371,393,480
000000027170.jpg,640,480,checkerboard,369,158,509,298
000000031290.jpg,640,427,checkerboard,510,114,640,310
000000041177.jpg,500,368,checkerboard,155,19,326,166
000000036008.jpg,640,427,checkerboard,5,296,137,427
000000021882.jpg,640,480,checkerboard,263,404,434,480
background0359.jpg,500,333,checkerboard,86,165,247,333
000000024533.jpg,500,365,checkerboard,26,207,249,365
000000015922.jpg,640,496,checkerboard,506,171,640,303
background0540.jpg,500,391,checkerboard,250,124,488,362
000000039011.jpg,640,425,checkerboard,163,217,277,341
000000008097.jpg,500,358,checkerboard,131,102,341,317
background0702.jpg,500,333,checkerboard,106,176,273,333
000000018181.jpg,640,480,checkerboard,350,278,598,480
000000023849.jpg,640,480,checkerboard,248,168,448,368
000000021016.jpg,640,479,checkerboard,271,330,421,451
000000028724.jpg,640,480,checkerboard,113,201,333,421
000000014119.jpg,640,480,checkerboard,351,227,532,415
background0255.jpg,500,328,checkerboard,290,95,494,328
000000020548.jpg,640,344,checkerboard,29,109,233,313
000000015828.jpg,500,335,checkerboard,75,196,205,326
background1046.jpg,500,327,checkerboard,19,157,159,273
background0446.jpg,612,842,checkerboard,444,427,612,661
000000015698.jpg,640,480,checkerboard,302,337,540,480
000000009641.jpg,640,480,checkerboard,321,349,568,480
000000037804.jpg,640,480,checkerboard,390,167,628,405
000000022181.jpg,640,361,checkerboard,281,226,458,361
background0915.jpg,257,500,checkerboard,63,159,242,360
000000012582.jpg,640,480,checkerboard,314,17,437,140
background1706.jpg,500,375,checkerboard,237,73,447,288
background1009.jpg,375,500,checkerboard,105,314,331,498
000000034440.jpg,400,267,checkerboard,319,15,400,147
000000029720.jpg,640,480,checkerboard,489,288,640,480
000000035231.jpg,480,640,checkerboard,129,352,333,556
background0279.jpg,375,500,checkerboard,66,160,268,337
000000034728.jpg,333,500,checkerboard,217,151,333,288
background2042.jpg,500,378,checkerboard,57,65,246,295
000000029332.jpg,640,427,checkerboard,463,138,626,301
background1442.jpg,500,375,checkerboard,270,65,500,317
000000013669.jpg,427,640,checkerboard,24,267,290,533
000000038489.jpg,480,640,checkerboard,128,205,338,420
000000040672.jpg,640,427,checkerboard,114,313,317,427
background0263.jpg,326,500,checkerboard,105,248,326,492
background1054.jpg,500,244,checkerboard,299,20,500,244
000000010411.jpg,480,640,checkerboard,69,165,303,379
000000039461.jpg,640,450,checkerboard,202,4,316,128
000000019345.jpg,640,427,checkerboard,0,227,270,427
000000004900.jpg,640,407,checkerboard,420,202,604,407
000000003989.jpg,500,311,checkerboard,204,3,442,241
background0005.jpg,500,375,checkerboard,105,139,238,279
000000006161.jpg,640,480,checkerboard,112,383,269,480
background1972.jpg,500,333,checkerboard,377,49,500,276
000000031476.jpg,640,463,checkerboard,490,249,620,379
000000033724.jpg,410,640,checkerboard,3,199,131,327
background0223.jpg,500,412,checkerboard,273,7,401,135
000000033024.jpg,640,427,checkerboard,173,98,399,282
000000006389.jpg,640,481,checkerboard,39,197,203,315
000000020386.jpg,640,428,checkerboard,314,231,557,428
background0414.jpg,375,500,checkerboard,94,263,265,434
000000006570.jpg,640,426,checkerboard,299,321,463,426
000000016457.jpg,500,375,checkerboard,180,49,294,173
background2723.jpg,500,375,checkerboard,278,156,497,375
000000006312.jpg,500,375,checkerboard,160,155,360,355
000000014390.jpg,500,375,checkerboard,416,259,500,375
000000028107.jpg,640,480,checkerboard,76,206,211,375
000000023037.jpg,480,640,checkerboard,67,295,325,553
000000002224.jpg,640,480,checkerboard,8,375,190,480
000000018281.jpg,640,427,checkerboard,141,94,283,236
000000033800.jpg,640,428,checkerboard,536,112,640,244
000000016185.jpg,480,640,checkerboard,348,86,476,214
background0231.jpg,500,333,checkerboard,99,47,262,241
000000033769.jpg,640,480,checkerboard,7,229,238,463
000000015804.jpg,640,480,checkerboard,406,384,583,480
background2359.jpg,500,375,checkerboard,310,179,500,375
background0422.jpg,500,376,checkerboard,2,21,163,205
background0519.jpg,375,500,checkerboard,260,394,375,500
000000003090.jpg,640,425,checkerboard,202,269,320,391
background0292.jpg,333,500,checkerboard,254,183,333,302
000000015865.jpg,427,640,checkerboard,57,448,190,590
background0483.jpg,500,375,checkerboard,378,96,482,243
000000017983.jpg,640,474,checkerboard,246,223,360,347
000000007657.jpg,640,396,checkerboard,291,200,422,343
000000003750.jpg,640,426,checkerboard,208,126,356,245
000000005817.jpg,640,427,checkerboard,292,274,481,427
000000010516.jpg,640,425,checkerboard,96,280,244,425
000000039660.jpg,640,427,checkerboard,319,47,546,274
000000039757.jpg,640,443,checkerboard,452,41,640,307
000000036172.jpg,430,640,checkerboard,245,76,430,269
000000034332.jpg,640,480,checkerboard,408,171,601,364
background0931.jpg,500,375,checkerboard,213,219,343,349
background0074.jpg,500,433,checkerboard,223,174,404,362
background1722.jpg,500,375,checkerboard,274,64,403,193
000000031035.jpg,640,427,checkerboard,135,190,356,411
000000036641.jpg,640,529,checkerboard,411,277,611,477
000000018556.jpg,640,427,checkerboard,560,184,640,316
000000035184.jpg,480,640,checkerboard,58,306,284,535
000000032553.jpg,640,427,checkerboard,378,123,604,307
background0543.jpg,500,407,checkerboard,121,295,236,389
000000022445.jpg,640,428,checkerboard,470,143,628,301
000000020197.jpg,640,425,checkerboard,73,76,191,168
background0952.jpg,500,400,checkerboard,48,53,262,254
background2343.jpg,500,375,checkerboard,105,32,257,184
background0095.jpg,439,500,checkerboard,48,376,225,500
background0503.jpg,348,500,checkerboard,173,193,323,343
background2534.jpg,333,500,checkerboard,131,262,333,482
000000019676.jpg,508,640,checkerboard,30,88,198,258
000000033673.jpg,640,480,checkerboard,370,86,518,234
000000017836.jpg,640,480,checkerboard,231,159,441,374
background1214.jpg,500,375,checkerboard,279,16,500,282
background0614.jpg,195,135,checkerboard,84,17,195,109
000000020040.jpg,428,640,checkerboard,213,178,336,334
000000040444.jpg,640,427,checkerboard,144,323,258,427
000000009143.jpg,640,487,checkerboard,197,136,409,357
background1466.jpg,500,375,checkerboard,61,229,201,369
background0226.jpg,500,375,checkerboard,218,131,455,368
background1017.jpg,500,337,checkerboard,7,9,247,249
000000007173.jpg,640,480,checkerboard,53,62,167,176
000000034995.jpg,640,404,checkerboard,42,232,246,404
background0191.jpg,500,500,checkerboard,87,171,323,407
000000014394.jpg,640,480,checkerboard,273,66,507,282
000000003086.jpg,640,480,checkerboard,445,355,616,480
background1079.jpg,500,375,checkerboard,169,37,412,280
background0660.jpg,500,333,checkerboard,127,244,301,333
000000039486.jpg,426,640,checkerboard,49,374,197,522
background2597.jpg,500,375,checkerboard,43,148,227,365
000000016833.jpg,640,427,checkerboard,247,113,459,334
000000009674.jpg,500,330,checkerboard,373,13,500,213
000000020953.jpg,640,427,checkerboard,522,97,640,238
background2051.jpg,500,375,checkerboard,378,238,500,375
background1548.jpg,500,375,checkerboard,20,181,180,341
background0211.JPG,800,600,checkerboard,79,216,202,339
000000010636.jpg,640,480,checkerboard,517,81,640,274
background2251.jpg,500,375,checkerboard,277,119,459,261
background2442.jpg,1496,2256,checkerboard,991,1934,1120,2063
background1202.jpg,500,418,checkerboard,251,132,462,293
000000006128.jpg,640,480,checkerboard,517,323,640,480
background0663.jpg,500,375,checkerboard,127,207,302,375
000000030833.jpg,640,480,checkerboard,504,227,640,398
background0214.jpg,500,375,checkerboard,127,250,250,373
000000031624.jpg,640,480,checkerboard,443,283,640,480
background1005.jpg,240,180,checkerboard,131,93,240,180
background0405.jpg,500,333,checkerboard,222,156,435,333
000000018288.jpg,640,427,checkerboard,301,315,412,380
000000017048.jpg,640,410,checkerboard,255,221,383,349
000000029048.jpg,427,640,checkerboard,290,425,427,640
background2130.jpg,375,500,checkerboard,88,389,251,500
000000010194.jpg,640,480,checkerboard,364,88,551,264
background1885.jpg,375,500,checkerboard,169,45,345,221
background0109.jpg,500,333,checkerboard,343,92,500,317
000000021729.jpg,640,400,checkerboard,465,241,640,400
000000014024.jpg,640,428,checkerboard,185,315,385,428
000000033540.jpg,640,427,checkerboard,213,149,413,349
000000036995.jpg,423,640,checkerboard,120,470,192,578
000000030582.jpg,500,366,checkerboard,13,97,223,307
000000037240.jpg,640,427,checkerboard,493,213,640,427
